time_s,voltage_V
429.4898,-1.6166709231078886
429.4898002,-0.9776306338044802
429.4898004,-1.6346145991206777
429.4898006,-0.9969233701890126
429.4898008,-1.2087629805328672
429.489801,-0.3934844466123803
429.4898012,-0.6018091099264145
429.4898014,0.35898226572008
429.4898016,-0.03396977042736733
429.4898018,1.0689471975182372
429.489802,0.8273328383468025
429.4898022,1.6443109627822243
429.4898024,1.3569789404264427
429.4898026,2.1457294047081708
429.4898028,2.0274376312905096
429.489803,3.0038447760823885
429.4898032,2.675203474409682
429.4898034,3.3348140875966656
429.4898036,3.1416742591682008
429.4898038,3.962907821475971
429.489804,3.619871916596128
429.4898042,4.208449611907535
429.4898044,4.055117905523046
429.4898046,4.638937524359926
429.4898048,4.409180345123571
429.489805,5.073801280424745
429.4898052,4.79370499618884
429.4898054,5.193962033165383
429.4898056,5.054912522779842
429.4898058,5.436124677092893
429.489806,5.212243131500253
429.4898062,5.323792132309481
429.4898064,5.730355571018029
429.4898066,5.144174379280508
429.4898068,5.235411743748689
429.489807,5.592480699397173
429.4898072,5.315193492585869
429.4898074,5.026844349731915
429.4898076,5.225647137283839
429.4898078,4.792771860524721
429.489808,5.011415494439339
429.4898082,4.352148757220075
429.4898084,4.538447129149146
429.4898086,4.004302448830628
429.4898088,4.348228811176851
429.489809,3.859654606718228
429.4898092,3.829622769557321
429.4898094,3.170441969850165
429.4898096,3.4650674430298185
429.4898098,2.545561228876386
429.48981,2.6747664808600606
429.4898102,1.9870515633837924
429.4898104,2.2044081984184194
429.4898106,1.336856729613854
429.4898108,1.5646886534806526
429.489811,0.8306741170893728
429.4898112,0.9492749376319893
429.4898114,0.05834890243179636
429.4898116,0.32514707735780923
429.4898118,-0.5575767810219272
429.489812,-0.40638918789904444
429.4898122,-1.171595461747079
429.4898124,-0.9401142447505261
429.4898126,-1.7695816094410546
429.4898128,-1.581474951329174
429.489813,-2.399816927394356
429.4898132,-2.1321745398374943
429.4898134,-2.9315655710340875
429.4898136,-2.818236834685284
429.4898138,-3.405604900439213
429.489814,-3.1589047694616665
429.4898142,-3.9930656086520835
429.4898144,-3.5568930745240928
429.4898146,-4.264327741090505
429.4898148,-4.023087986941862
429.489815,-4.626208151948951
429.4898152,-4.454598697651627
429.4898154,-4.822920783911702
429.4898156,-4.6693166099693935
429.4898158,-5.0458019837335595
429.489816,-4.666288503764165
429.4898162,-5.224852344124017
429.4898164,-4.771524615413402
429.4898166,-5.181574464385303
429.4898168,-4.730330298306799
429.489817,-5.221757602791966
429.4898172,-4.927550966772132
