time_s,voltage_V
1073.724,-1.4969904360268773
1073.7240005,-0.8880009049514742
1073.724001,-1.484820657680468
1073.7240015,-0.8779990931669636
1073.724002,-1.0005192202665463
1073.7240025,-0.2950992265727168
1073.724003,-0.27331655763051843
1073.7240035,0.3198209102799078
1073.724004,0.21709222347945997
1073.7240045,1.1687118124635338
1073.724005,0.9661187246075476
1073.7240055,1.7181645361252744
1073.724006,1.4020169889914884
1073.7240065,2.2399776436413514
1073.724007,2.105410933709165
1073.7240075,2.904714692272401
1073.724008,2.6694395864356095
1073.7240085,3.247517915321329
1073.724009,3.235149794871077
1073.7240095,3.700830675340882
1073.72401,3.7014071203017984
1073.7240104999998,4.383570323835491
1073.724011,4.18761022006655
1073.7240115,4.530734337857597
1073.724012,4.186797471067768
1073.7240124999998,4.572159465712421
1073.724013,4.69078023284603
1073.7240135,5.122308800765351
1073.724014,5.155659059620337
1073.7240144999998,4.911684236622478
1073.724015,5.0236536740139455
1073.7240155,5.400678860837044
1073.724016,4.937244897775862
1073.7240164999998,5.169768815020947
1073.724017,5.068694358769151
1073.7240175,4.852616651102877
1073.724018,5.072342040400325
1073.7240184999998,4.710770954061167
1073.724019,4.8978289653662035
1073.7240195,4.216298030509064
1073.72402,4.466974119926403
1073.7240204999998,4.15063834908788
1073.724021,4.1557060403734525
1073.7240215,3.512263704447862
1073.724022,3.6726773907963635
1073.7240224999998,3.127299163362475
1073.724023,3.283053479261386
1073.7240235,2.807991522406508
1073.724024,2.7881478207219974
1073.7240245,2.062404083297584
1073.724025,2.3147248174562156
1073.7240255,1.489474818591206
1073.724026,1.5109859216540933
1073.7240265,0.8972093165730025
1073.724027,0.8944480125522536
1073.7240275,0.26177689760546463
1073.724028,0.2660078071606976
1073.7240285,-0.4971996902970314
1073.724029,-0.22829003031413903
1073.7240295,-1.054695880203382
1073.72403,-0.9430144234990095
1073.7240305,-1.7213283144214673
1073.724031,-1.6587372014598982
1073.7240315,-2.323008009761844
1073.724032,-2.0764290703929986
1073.7240325,-2.9579646914960587
1073.724033,-2.6816548491257377
1073.7240335,-3.2824212552652243
1073.7240339999998,-3.378071457130147
1073.7240345,-3.7870861999773044
1073.724035,-3.7056486559231674
1073.7240355,-4.319042919173226
1073.7240359999998,-4.01377401267341
1073.7240365,-4.537925258636422
1073.724037,-4.251099041254213
1073.7240375,-4.928790734869496
1073.7240379999998,-4.675337901204392
1073.7240385,-4.941838885628587
1073.724039,-5.048951513541605
1073.7240395,-4.869835875253982
1073.7240399999998,-4.942834469943834
1073.7240405,-5.233204505530806
1073.724041,-5.044450526290062
1073.7240415,-4.974879345151748
1073.7240419999998,-5.1688733329381975
1073.7240425,-4.739573397049628
1073.724043,-4.8213712727806355
1073.7240435,-4.623365206250217
1073.7240439999998,-4.756431414269031
1073.7240445,-4.195746195593533
1073.724045,-4.520622343226484
1073.7240455,-3.947192015233179
1073.724046,-4.095790266922362
1073.7240465,-3.5854367679497057
1073.724047,-3.671218638886015
1073.7240475,-3.0927525549220323
1073.724048,-3.295129115795358
1073.7240485,-2.6950091485744334
1073.724049,-2.7433367918190723
1073.7240495,-2.1069252355129344
1073.72405,-2.03772761699507
1073.7240505,-1.4691941947723348
1073.724051,-1.527719475271671
1073.7240515,-0.8852371478317647
1073.724052,-0.9715184097347439
1073.7240525,-0.31386479433521053
1073.724053,-0.28671492210439437
1073.7240535,0.5566045118944544
1073.724054,0.33408098948315534
1073.7240545,1.1586469444689083
1073.724055,1.0378035972744026
1073.7240554999998,1.6124764784477776
1073.724056,1.729968696881712
1073.7240565,2.3181765325826986
1073.724057,2.1585658998850454
1073.7240574999998,2.890192630624488
1073.724058,2.664437602145851
1073.7240585,3.4043017212695346
1073.724059,3.238305532887789
1073.7240594999998,3.9760940079640283
1073.72406,3.678343782136812
1073.7240605,4.02703951973816
1073.724061,4.020298137834619
1073.7240614999998,4.4611768955222075
1073.724062,4.531931587906754
1073.7240625,4.893253555532643
1073.724063,4.6779069544504885
1073.7240634999998,5.0983229195102435
1073.724064,4.927303924524379
1073.7240645,5.1080695349428105
1073.724065,4.867216196769203
1073.7240654999998,5.27633183913776
1073.724066,5.125289887086447
1073.7240665,5.003462100698525
1073.724067,5.118176360444957
1073.7240674999998,4.8313762244506036
1073.724068,4.955408647713549
1073.7240685,4.782632006536202
1073.724069,4.766299123271989
1073.7240695,4.250925783244883
1073.72407,4.582322810576098
1073.7240705,4.097888810082141
1073.724071,4.026234353716078
1073.7240715,3.7810496026097207
1073.724072,3.7532093258328683
1073.7240725,3.054008773010189
1073.724073,3.3163622872167067
1073.7240735,2.6792059174006466
1073.724074,2.8975041443884653
1073.7240745,2.019123858315235
1073.724075,2.091306207331828
1073.7240755,1.5712577460024033
1073.724076,1.6488680205218142
1073.7240765,0.8704207513491747
1073.724077,0.8849040154346304
1073.7240775,0.2180872153046142
1073.724078,0.2978386979295
1073.7240785,-0.604676691404223
1073.7240789999998,-0.3542182986482143
1073.7240795,-1.1306690861608162
1073.72408,-0.8893779587342261
1073.7240805,-1.7401760660985217
1073.7240809999998,-1.5098274636869427
1073.7240815,-2.311862725707536
